carat,cut,color,clarity,depth,table,price,x,y,z
0.38,4,1,5,60.5,62.0,866,4.65,4.74,2.84
0.51,2,1,5,61.9,55.0,1781,5.17,5.13,3.19
1.0,3,2,3,61.6,61.0,4452,6.36,6.33,3.91
1.01,3,4,2,58.8,62.0,4191,6.59,6.54,3.86
1.18,2,1,4,61.4,57.0,11104,6.77,6.81,4.17
0.7,4,4,4,62.8,58.0,2389,5.59,5.69,3.54
0.28,2,5,4,62.0,56.0,503,4.2,4.24,2.62
0.9,4,0,2,62.3,58.0,4497,6.14,6.16,3.83
0.52,2,2,2,61.5,57.0,1232,5.12,5.16,3.16
0.4,3,0,4,62.1,58.0,1200,4.73,4.7,2.93
0.46,4,1,4,58.7,60.0,1452,5.08,5.15,3.0
1.09,2,2,5,60.9,54.0,7520,6.73,6.66,4.08
0.74,2,3,6,62.1,54.0,3537,5.8,5.83,3.61
0.71,2,3,4,61.8,55.0,3431,5.71,5.76,3.55
1.11,2,4,7,61.2,56.0,7136,6.74,6.7,4.11
0.53,1,1,3,63.4,56.0,1141,5.16,5.18,3.28
1.45,3,0,2,62.2,58.0,10800,7.12,7.03,4.4
1.12,2,5,5,62.8,55.0,4986,6.69,6.66,4.19
1.02,3,4,3,59.2,59.0,3701,6.57,6.54,3.88
0.36,2,4,6,62.3,56.0,821,4.54,4.57,2.84
0.3,2,5,2,61.9,57.0,422,4.3,4.32,2.67
1.0,1,0,3,64.0,54.0,3304,6.29,6.24,4.01
0.32,2,5,5,60.3,56.0,449,4.44,4.45,2.68
1.51,3,1,2,58.6,62.0,12655,7.58,7.53,4.43
1.19,3,5,2,62.2,58.0,4865,6.77,6.73,4.2
0.85,0,4,0,71.2,54.0,1274,5.77,5.65,4.07
0.3,4,3,1,62.3,55.0,850,4.31,4.33,2.69
0.41,3,0,3,62.7,58.0,876,4.78,4.75,2.99
0.34,2,6,4,62.0,54.0,464,4.52,4.55,2.81
1.04,3,6,2,60.2,56.0,4036,6.61,6.54,3.96
0.32,4,2,5,61.4,58.0,556,4.37,4.42,2.7
0.41,2,2,1,62.1,55.0,1439,4.76,4.81,2.97
0.5,4,3,2,60.0,63.0,1197,5.06,5.1,3.05
0.9,4,3,3,60.8,57.0,3909,6.2,6.24,3.78
1.43,4,4,2,62.8,58.0,8069,7.08,7.13,4.46
0.53,2,1,6,61.9,55.0,2821,5.2,5.21,3.22
0.23,4,0,4,59.0,61.0,373,4.04,4.06,2.39
0.32,4,5,5,63.0,56.0,449,4.38,4.42,2.77
0.34,2,5,4,62.4,55.0,537,4.47,4.51,2.8
0.57,3,0,2,63.0,59.0,1949,5.27,5.23,3.31
1.2,4,4,2,62.8,58.0,5567,6.73,6.8,4.25
0.55,4,1,7,60.6,56.0,2499,5.33,5.36,3.24
1.03,4,3,0,60.8,57.0,3018,6.51,6.55,3.97
0.91,4,3,5,62.3,59.0,5484,6.13,6.17,3.83
1.01,4,2,5,58.8,59.0,6288,6.55,6.59,3.86
2.04,4,5,3,60.9,57.0,14527,8.14,8.19,4.97
0.9,4,1,3,59.4,58.0,3872,6.31,6.35,3.76
0.3,4,5,4,61.8,63.0,442,4.26,4.29,2.64
0.6,2,5,2,62.2,58.0,1342,5.37,5.41,3.35
0.42,2,2,4,60.6,56.0,985,4.87,4.83,2.94
0.58,4,2,2,63.1,57.0,1401,5.28,5.31,3.34
1.52,2,5,4,60.7,60.0,10392,7.4,7.42,4.5
0.3,4,0,7,63.5,58.0,1010,4.31,4.23,2.71
1.01,1,2,3,64.0,56.0,3768,6.25,6.32,4.02
0.3,2,3,4,61.5,56.0,605,4.28,4.34,2.65
0.3,1,1,2,63.2,56.0,526,4.27,4.3,2.71
1.41,4,6,4,59.4,59.0,7636,7.34,7.38,4.37
0.7,1,4,3,60.2,63.0,1950,5.7,5.73,3.44
1.02,2,1,5,62.7,56.0,6854,6.44,6.38,4.02
0.42,2,2,7,60.6,57.0,1221,4.85,4.82,2.93
2.02,3,6,3,62.7,60.0,11463,7.98,8.1,5.04
0.7,2,3,4,61.5,56.0,3065,5.7,5.75,3.52
0.58,2,3,6,61.5,55.0,2772,5.39,5.44,3.33
0.34,2,1,4,61.2,57.0,1033,4.5,4.45,2.74
0.5,4,5,2,62.4,58.0,1048,5.0,5.06,3.14
0.7,2,3,4,61.1,56.0,3017,5.72,5.74,3.5
0.33,2,3,1,61.9,55.0,946,4.44,4.45,2.75
1.13,2,1,5,62.0,54.0,8253,6.66,6.7,4.14
0.92,4,3,2,61.5,60.0,3817,6.19,6.26,3.83
0.34,1,4,5,63.7,57.0,689,4.44,4.42,2.82
0.32,2,4,7,61.9,55.0,828,4.39,4.37,2.71
0.32,1,3,4,63.2,55.0,645,4.37,4.39,2.77
0.7,2,3,2,62.4,56.0,2478,5.66,5.69,3.54
0.33,3,3,7,60.6,58.0,965,4.5,4.47,2.72
0.34,3,4,4,60.8,59.0,596,4.48,4.53,2.74
1.52,4,4,7,63.0,60.0,11904,7.25,7.3,4.58
0.5,2,0,4,62.3,54.3,2033,5.05,5.12,3.17
0.81,3,3,2,63.0,60.0,2832,5.87,5.81,3.68
0.46,4,0,5,61.2,57.0,1321,4.96,5.0,3.05
1.32,2,3,4,62.4,53.0,10631,7.03,7.08,4.4
1.24,2,5,5,62.0,55.0,6076,6.9,6.87,4.27
1.27,2,1,2,62.4,58.0,7631,6.87,6.91,4.3
1.01,3,3,5,62.6,56.0,5713,6.41,6.34,3.99
1.51,3,3,2,62.0,58.0,10020,7.31,7.26,4.52
1.51,3,3,3,62.4,57.0,7695,7.35,7.29,4.57
2.06,3,2,0,58.7,61.0,9967,8.33,8.31,4.88
1.51,2,4,5,62.5,55.0,10959,7.34,7.29,4.57
0.81,2,2,3,62.1,56.0,3303,5.95,6.0,3.71
0.59,3,5,1,61.2,58.0,1866,5.38,5.41,3.3
0.31,3,3,2,62.1,58.0,462,4.33,4.36,2.7
0.31,4,1,7,61.4,60.0,816,4.34,4.36,2.67
0.44,2,4,6,61.1,57.0,1124,4.87,4.92,2.99
0.3,2,3,1,61.5,55.0,863,4.33,4.35,2.67
1.05,2,1,7,62.4,56.0,9146,6.52,6.49,4.06
1.08,2,0,3,61.6,57.0,5352,6.62,6.58,4.07
0.84,4,3,3,62.9,55.0,2584,5.99,6.12,3.8
1.2,2,5,5,61.5,57.0,5880,6.8,6.75,4.17
0.9,1,5,4,62.8,57.0,3398,6.07,6.16,3.84
0.23,4,1,7,61.4,55.0,458,3.92,3.99,2.43
0.7,4,2,3,60.9,58.0,1940,5.7,5.77,3.49
1.06,2,5,5,61.6,57.0,5748,6.53,6.58,4.04
0.7,2,4,4,61.7,57.0,3185,5.66,5.7,3.5
0.74,2,1,2,62.6,56.0,2489,5.74,5.7,3.58
0.33,4,3,4,61.3,57.0,681,4.47,4.49,2.75
0.38,2,4,6,61.2,57.0,903,4.65,4.67,2.85
0.68,3,0,2,59.8,59.0,1909,5.72,5.66,3.4
0.5,4,4,5,63.9,57.0,1387,5.04,5.07,3.23
2.11,2,5,5,60.3,61.0,16512,8.29,8.22,4.98
0.37,2,0,2,61.1,57.0,823,4.63,4.64,2.83
0.32,2,1,5,62.2,55.0,702,4.36,4.38,2.72
0.77,2,2,4,61.9,54.0,3750,5.91,5.94,3.66
1.06,2,5,5,61.4,57.0,4405,6.57,6.52,4.02
0.32,2,1,5,61.5,55.0,702,4.38,4.43,2.71
0.32,2,5,6,62.4,55.0,756,4.38,4.34,2.72
0.32,3,0,2,61.5,59.0,756,4.42,4.39,2.71
0.38,3,2,6,61.6,58.0,1257,4.66,4.63,2.86
0.59,2,0,2,61.8,56.0,1912,5.4,5.37,3.33
1.56,2,4,2,62.1,56.0,10739,7.44,7.46,4.63
0.36,2,5,4,62.1,57.0,568,4.54,4.58,2.83
1.54,3,1,3,59.9,60.0,8408,7.49,7.38,4.46
1.02,3,3,6,63.0,58.0,7797,6.43,6.4,4.04
0.33,4,0,3,62.9,56.0,492,4.41,4.43,2.78
1.2,2,1,7,62.2,57.0,11839,6.81,6.77,4.22
0.43,3,4,3,61.8,59.0,887,4.86,4.85,3.0
0.7,4,0,2,62.3,59.0,2827,5.67,5.7,3.54
0.51,2,3,3,61.5,55.0,1129,5.16,5.18,3.18
0.52,4,3,2,63.5,58.0,1170,5.14,5.1,3.25
2.02,3,2,3,61.5,60.0,14790,8.15,8.05,4.98
0.3,3,1,5,59.1,58.0,844,4.39,4.37,2.59
2.06,4,3,3,59.8,61.0,15805,8.22,8.26,4.93
0.57,4,1,5,62.9,57.0,1851,5.26,5.29,3.32
0.72,4,1,7,62.0,58.0,3719,5.71,5.74,3.55
0.71,4,0,4,63.4,55.0,2841,5.69,5.61,3.58
0.51,4,3,5,59.1,60.0,1417,5.18,5.21,3.07
2.05,2,4,5,61.6,57.0,18659,8.2,8.14,5.03
0.7,2,6,5,61.5,57.0,1971,5.7,5.74,3.52
0.54,2,3,4,61.9,54.0,1847,5.25,5.28,3.26
1.5,3,5,5,62.9,58.0,8820,7.17,7.08,4.48
1.31,3,1,2,62.4,58.0,8767,7.03,6.95,4.36
0.31,2,1,5,62.0,56.0,589,4.36,4.38,2.71
2.0,1,4,2,58.0,58.0,17447,8.21,8.26,4.78
0.36,2,4,5,61.4,57.0,587,4.59,4.63,2.83
1.22,2,6,2,62.3,55.0,5192,6.91,6.83,4.28
1.02,2,3,1,62.5,57.0,8162,6.37,6.44,4.0
0.4,2,4,2,62.6,57.0,855,4.7,4.66,2.93
1.01,4,3,7,59.7,59.0,7226,6.5,6.56,3.9
1.77,1,6,3,63.4,60.0,8109,7.61,7.65,4.84
2.01,2,5,2,62.4,54.0,12617,8.04,7.96,5.0
1.73,3,2,5,61.2,58.0,16975,7.76,7.69,4.73
2.1,2,5,2,61.6,57.0,12168,8.24,8.15,5.05
0.81,2,0,5,62.1,56.0,4087,6.01,5.98,3.72
1.51,4,5,2,62.7,61.0,8637,7.27,7.33,4.58
0.74,2,0,2,62.2,57.0,2655,5.81,5.77,3.6
0.57,2,2,4,61.7,55.0,2039,5.35,5.39,3.31
0.31,1,1,1,64.2,60.0,1052,4.28,4.22,2.73
1.01,4,1,5,63.5,58.0,6787,6.36,6.34,4.03
0.39,2,2,4,62.5,57.0,895,4.66,4.69,2.92
0.31,2,3,5,61.7,57.0,698,4.36,4.33,2.68
0.91,4,1,7,61.1,61.0,7131,6.24,6.2,3.8
0.32,2,4,5,62.5,55.0,505,4.38,4.42,2.75
1.28,2,5,5,61.6,57.0,6838,7.01,6.98,4.31
0.56,2,2,5,62.0,56.0,1664,5.27,5.31,3.28
0.4,0,3,5,64.6,55.0,722,4.62,4.64,2.99
1.01,2,3,4,61.8,57.0,6499,6.4,6.45,3.97
1.03,2,2,3,61.8,56.0,4454,6.49,6.46,4.0
1.56,2,5,5,62.5,57.0,9295,7.4,7.36,4.63
1.52,2,3,4,61.1,56.0,14787,7.39,7.43,4.53
2.42,3,6,3,58.5,59.0,16198,8.85,8.82,5.17
0.79,2,2,6,61.5,55.0,4858,5.98,5.95,3.67
1.6,3,3,6,61.5,58.0,17360,7.58,7.48,4.63
0.3,2,3,1,62.0,56.0,956,4.31,4.3,2.67
1.5,0,4,3,64.6,59.0,6250,7.2,7.11,4.62
0.52,2,2,3,61.8,55.0,1059,5.17,5.21,3.21
0.3,4,3,7,62.1,59.0,684,4.23,4.27,2.64
0.31,3,5,2,62.3,59.0,408,4.29,4.32,2.68
1.05,3,1,3,62.2,59.0,3886,6.51,6.44,4.03
1.25,2,4,2,62.2,54.0,7182,6.93,6.88,4.3
0.3,3,3,7,60.8,58.0,684,4.34,4.38,2.65
0.58,1,3,2,63.5,56.0,1295,5.28,5.34,3.37
0.4,3,0,5,62.5,59.0,1050,4.72,4.66,2.93
1.71,4,2,4,61.9,61.0,17685,7.61,7.67,4.73
0.41,3,3,5,61.6,58.0,1061,4.78,4.73,2.93
0.71,2,0,3,62.0,54.0,2934,5.77,5.74,3.57
0.53,2,4,5,61.7,54.0,1604,5.23,5.2,3.22
0.55,4,1,2,63.0,59.0,1406,5.25,5.17,3.28
0.4,1,3,4,63.4,56.0,783,4.68,4.72,2.98
1.15,1,4,5,63.1,56.0,5646,6.62,6.7,4.2
0.72,2,2,5,62.1,54.0,2989,5.76,5.8,3.59
1.01,4,2,6,62.8,60.0,9667,6.4,6.34,4.0
1.57,2,4,2,61.8,55.0,9416,7.47,7.51,4.63
0.25,2,4,6,62.5,56.0,450,4.03,4.06,2.53
0.32,3,5,4,61.0,60.0,648,4.47,4.42,2.71
0.4,2,3,2,62.3,54.0,741,4.74,4.77,2.96
0.41,3,3,5,62.4,58.0,827,4.72,4.76,2.96
1.23,3,0,3,62.3,58.0,6833,6.81,6.78,4.23
0.9,4,0,2,62.5,63.0,3997,6.14,6.11,3.83
1.0,2,3,2,62.4,56.0,4867,6.34,6.41,3.98
1.0,2,4,2,61.4,55.0,4676,6.49,6.44,3.97
1.01,0,4,4,66.1,55.0,4044,6.28,6.24,4.14
1.51,3,5,7,62.1,58.0,9328,7.29,7.32,4.54
0.56,2,3,2,62.1,55.0,1417,5.29,5.33,3.3
2.09,2,4,3,60.6,57.0,16703,8.3,8.2,5.0
0.42,3,4,2,60.5,58.0,1008,4.85,4.83,2.93
0.33,2,2,6,62.5,56.0,939,4.43,4.44,2.77
1.52,4,2,4,63.8,56.0,15819,7.25,7.3,4.64
0.31,3,3,2,61.4,58.0,593,4.35,4.31,2.66
0.26,4,3,7,62.6,56.0,486,4.1,4.13,2.57
1.0,1,2,5,63.8,58.0,6209,6.32,6.28,4.02
0.56,2,4,6,61.7,55.0,1941,5.3,5.33,3.28
0.31,3,4,4,62.8,58.0,698,4.31,4.29,2.7
0.5,3,0,2,62.5,58.0,1279,5.06,4.98,3.14
0.33,2,2,7,62.2,56.0,1040,4.45,4.43,2.76
0.72,2,2,7,60.9,56.0,3780,5.83,5.77,3.53
0.4,2,4,4,62.7,59.0,1017,4.74,4.7,2.96
1.1,4,5,2,62.0,59.0,4537,6.54,6.59,4.07
1.01,3,4,2,62.2,54.0,4707,6.48,6.41,4.01
0.24,4,1,5,63.0,58.0,419,3.94,3.97,2.49
1.22,4,6,5,61.9,57.0,4793,6.82,6.87,4.24
2.0,3,2,2,62.6,59.0,18493,8.1,8.04,5.05
0.35,3,5,5,61.2,58.0,491,4.55,4.57,2.79
1.01,2,3,5,59.8,61.0,6132,6.51,6.54,3.9
0.54,2,4,6,61.1,57.0,1944,5.26,5.22,3.2
0.34,3,4,6,61.1,59.0,775,4.48,4.52,2.75
0.54,2,4,4,61.5,56.0,1381,5.22,5.25,3.22
2.01,3,0,3,61.8,59.0,17235,8.15,8.07,5.01
0.54,3,0,5,61.5,58.0,1892,5.21,5.26,3.22
1.21,3,6,7,61.7,60.0,5531,6.85,6.82,4.22
1.02,2,2,5,62.7,57.0,6734,6.47,6.44,4.05
0.71,2,0,3,61.0,56.0,2505,5.77,5.8,3.53
1.56,4,5,2,61.3,57.0,9494,7.48,7.54,4.6
0.58,2,3,2,61.4,55.8,1442,5.34,5.38,3.29
0.39,3,3,5,60.4,61.0,1009,4.7,4.67,2.83
0.5,2,2,5,62.9,55.0,1736,5.12,5.08,3.21
0.4,2,3,6,61.8,53.0,1059,4.75,4.77,2.94
0.7,2,0,4,63.1,54.0,3618,5.62,5.65,3.56
0.63,2,0,2,62.0,56.0,1992,5.55,5.48,3.42
0.71,3,1,4,61.1,58.0,3006,5.8,5.76,3.53
0.51,2,3,4,62.3,53.5,1652,5.09,5.14,3.19
2.0,3,5,3,60.0,58.0,10976,8.23,8.17,4.92
1.78,3,4,4,60.2,59.0,15460,7.83,7.96,4.75
0.25,4,3,6,61.8,57.0,525,4.04,4.07,2.5
0.3,3,4,6,62.3,58.0,878,4.32,4.29,2.68
0.32,2,2,5,62.1,57.0,828,4.38,4.35,2.71
1.59,4,6,4,60.1,60.0,8515,7.56,7.59,4.55
1.01,4,3,2,62.4,58.0,4653,6.39,6.44,4.0
0.42,2,3,5,61.6,56.0,847,4.82,4.83,2.97
0.77,4,3,5,62.8,59.0,3124,5.81,5.84,3.66
0.58,2,1,5,61.9,56.0,1670,5.34,5.38,3.32
1.03,3,0,7,61.7,59.0,8623,6.48,6.43,3.98
0.31,3,1,2,62.9,58.0,698,4.33,4.29,2.71
0.3,3,0,3,60.2,60.0,574,4.35,4.32,2.61
0.41,2,3,1,61.0,57.0,1431,4.81,4.79,2.93
0.7,2,1,2,62.6,57.0,2656,5.64,5.67,3.54
0.4,3,0,7,60.4,59.0,1263,4.76,4.77,2.88
0.3,2,0,5,62.2,54.0,911,4.31,4.28,2.67
1.0,0,1,3,63.0,58.0,4516,6.35,6.26,3.97
0.31,2,3,6,61.9,54.0,789,4.35,4.37,2.7
0.4,2,3,2,61.8,57.0,873,4.74,4.78,2.94
0.71,4,1,3,61.9,63.0,2375,5.74,5.69,3.54
1.01,1,1,7,64.3,58.0,7769,6.34,6.28,4.06
0.31,3,3,6,59.5,60.0,816,4.39,4.41,2.62
0.55,2,3,3,61.6,56.0,1358,5.28,5.31,3.26
0.31,3,3,6,62.6,61.0,1046,4.31,4.28,2.69
0.53,2,4,3,61.9,54.0,1020,5.21,5.23,3.23
1.01,2,5,5,64.1,58.0,4378,6.27,6.21,4.0
0.71,2,4,6,62.1,54.0,2918,5.7,5.76,3.56
0.97,3,2,3,58.9,58.0,4020,6.51,6.47,3.82
0.6,2,1,4,61.7,55.0,2774,5.41,5.44,3.35
1.0,2,1,2,61.4,58.0,5555,6.41,6.43,3.94
0.39,2,1,6,60.4,56.0,1179,4.76,4.78,2.88
2.01,0,6,4,66.6,54.0,14402,7.76,7.92,5.22
1.52,3,2,2,62.6,59.0,11743,7.36,7.27,4.58
1.51,2,5,5,59.9,56.0,9471,7.49,7.42,4.47
0.32,2,4,5,62.2,57.0,505,4.36,4.38,2.72
0.53,3,4,5,59.4,59.0,1428,5.31,5.27,3.14
0.44,4,0,2,62.9,58.0,849,4.82,4.85,3.04
0.31,2,4,1,61.2,56.0,789,4.36,4.4,2.68
2.01,0,4,3,64.9,56.0,10184,7.88,7.81,5.09
0.7,1,5,4,64.3,58.0,2271,5.56,5.61,3.59
0.3,3,0,2,62.3,58.0,552,4.28,4.32,2.68
1.14,2,4,5,62.6,53.0,6753,6.67,6.72,4.19
0.59,4,0,5,63.2,57.0,1948,5.28,5.32,3.35
1.51,3,3,4,60.1,58.0,14507,7.48,7.45,4.49
0.9,0,6,5,65.0,56.0,2815,6.08,6.04,3.94
0.83,2,1,3,62.2,57.0,2870,6.0,6.05,3.75
0.7,1,1,4,58.4,61.0,3419,5.85,5.89,3.43
1.0,0,0,3,69.3,58.0,2974,5.96,5.87,4.1
0.41,2,0,2,61.8,56.0,1122,4.78,4.73,2.94
1.21,2,2,5,62.6,55.0,6261,6.81,6.74,4.24
0.43,3,2,4,59.9,58.0,1056,4.89,4.93,2.94
1.24,3,6,5,61.8,57.6,5265,6.84,6.88,4.24
0.95,2,5,3,61.2,56.0,3918,6.33,6.37,3.89
0.31,1,2,2,63.2,56.0,512,4.27,4.31,2.71
1.15,4,5,3,62.0,58.0,4405,6.69,6.73,4.16
1.05,2,0,4,60.5,57.0,8820,6.61,6.58,3.99
0.3,0,3,4,64.4,61.0,673,4.2,4.16,2.69
0.9,3,4,3,62.4,61.0,3105,6.11,6.03,3.79
0.5,4,1,2,63.4,55.0,1289,5.02,5.1,3.21
1.04,4,5,0,61.6,61.0,2745,6.45,6.47,3.98
0.3,3,1,5,61.9,59.0,658,4.29,4.33,2.67
0.33,2,2,6,61.8,57.0,955,4.44,4.46,2.75
1.6,2,2,4,60.5,57.0,18571,7.6,7.63,4.61
0.75,4,2,2,63.7,58.0,2693,5.73,5.77,3.66
0.5,1,2,5,63.2,58.0,1436,5.0,5.03,3.17
0.3,3,3,1,62.9,58.0,956,4.25,4.21,2.66
0.73,4,1,2,57.7,61.0,2844,5.92,5.96,3.43
1.7,3,3,3,58.9,62.0,10091,7.79,7.72,4.57
1.02,1,2,3,64.2,61.0,3633,6.3,6.21,4.02
0.79,2,5,2,61.6,57.0,2442,5.94,6.0,3.68
0.3,2,3,2,61.8,56.0,487,4.31,4.34,2.67
1.02,0,2,3,65.5,59.0,3754,6.27,6.24,4.1
0.34,2,5,4,62.0,54.0,501,4.49,4.51,2.79
0.7,2,2,3,61.1,56.0,2183,5.71,5.78,3.51
0.38,3,1,4,60.7,59.0,1069,4.7,4.65,2.84
0.72,1,3,5,63.1,57.0,2708,5.71,5.74,3.61
0.41,1,2,2,63.3,57.0,755,4.69,4.72,2.98
0.32,2,1,5,62.1,55.0,900,4.4,4.36,2.72
0.44,4,4,2,63.5,57.0,941,4.85,4.82,3.07
0.34,2,5,1,62.1,54.0,695,4.49,4.53,2.8
0.31,1,5,4,63.7,55.0,628,4.33,4.3,2.75
0.38,2,6,2,62.0,54.0,525,4.66,4.7,2.9
0.41,2,2,6,62.1,57.0,1295,4.75,4.79,2.96
0.41,2,4,1,62.1,56.0,1187,4.74,4.76,2.95
0.5,2,0,5,62.0,56.0,1628,5.1,5.13,3.17
0.3,2,2,5,62.3,57.0,776,4.33,4.3,2.69
0.27,2,3,1,61.0,56.0,672,4.17,4.19,2.55
1.2,3,3,5,61.6,59.0,7661,6.85,6.81,4.21
0.77,2,1,2,62.5,56.0,3000,5.87,5.91,3.68
1.52,1,3,3,63.0,61.0,8280,7.25,7.28,4.58
1.03,3,3,2,59.5,60.0,5791,6.6,6.54,3.91
0.75,3,0,3,60.6,56.0,2337,5.94,5.9,3.59
0.9,1,3,3,58.5,61.0,3350,6.28,6.33,3.69
0.56,2,0,2,62.3,56.0,1814,5.33,5.26,3.3
0.3,3,4,5,62.6,58.0,608,4.28,4.22,2.66
1.04,1,6,3,64.2,59.0,3425,6.47,6.38,4.13
0.3,4,1,5,60.7,63.0,612,4.32,4.35,2.63
2.0,1,5,2,63.9,57.0,12554,8.01,7.91,5.09
1.5,0,1,3,65.8,57.0,7459,7.17,7.11,4.7
0.7,1,0,4,60.4,62.0,3463,5.73,5.76,3.47
1.06,2,4,5,61.2,55.0,5373,6.61,6.57,4.03
0.4,1,0,3,63.4,56.0,666,4.67,4.73,2.98
0.41,3,2,7,60.6,58.0,1192,4.84,4.79,2.92
0.34,3,4,5,61.9,60.0,689,4.46,4.42,2.75
0.75,2,5,2,61.8,55.0,2871,5.83,5.85,3.61
1.24,4,2,4,59.0,60.0,9885,7.0,7.07,4.15
1.03,2,3,4,62.0,57.0,7119,6.45,6.48,4.0
0.34,3,5,2,62.7,58.0,447,4.4,4.43,2.77
0.65,3,1,2,60.5,59.0,1828,5.61,5.49,3.36
0.31,2,3,7,61.9,55.0,907,4.36,4.33,2.69
0.9,3,3,5,62.9,62.0,3850,6.06,6.02,3.8
1.01,3,6,7,62.7,59.0,3897,6.46,6.39,4.03
0.31,3,3,4,59.5,59.0,625,4.4,4.47,2.64
0.42,2,0,4,62.1,56.0,1235,4.82,4.78,2.98
1.12,3,4,2,62.2,60.0,5266,6.59,6.65,4.12
0.34,2,3,5,62.1,57.0,765,4.5,4.46,2.78
0.9,1,2,2,63.6,59.0,3881,6.12,6.07,3.88
0.45,0,3,4,66.3,56.0,1027,4.82,4.65,3.14
1.16,2,5,2,62.4,57.0,5107,6.71,6.75,4.2
0.32,3,1,2,61.9,59.0,561,4.36,4.39,2.71
1.0,3,4,0,61.3,60.0,2818,6.43,6.39,3.93
1.22,3,3,5,60.9,57.0,8067,6.94,6.89,4.21
1.17,2,3,7,60.6,56.0,9225,6.87,6.84,4.15
0.5,0,4,4,66.3,55.0,1136,4.86,4.91,3.24
1.0,3,1,2,61.6,59.0,5500,6.38,6.41,3.94
0.4,3,0,3,62.4,58.0,855,4.73,4.69,2.94
2.1,3,6,5,58.3,54.0,12401,8.49,8.45,4.94
1.51,1,3,2,58.8,62.0,10216,7.4,7.49,4.38
0.3,2,0,7,59.5,56.0,950,4.42,4.38,2.62
0.3,3,0,2,60.6,60.0,709,4.32,4.3,2.61
0.7,4,6,2,58.4,62.0,1836,5.85,5.87,3.42
0.51,3,6,5,61.5,58.0,1020,5.14,5.1,3.15
0.72,2,5,5,61.6,55.0,2312,5.76,5.78,3.55
1.7,3,4,5,61.9,60.0,12992,7.61,7.57,4.7
0.39,2,1,5,60.9,55.0,839,4.73,4.76,2.89
1.5,1,3,4,63.8,58.0,13596,7.12,7.21,4.57
1.57,2,3,5,61.7,56.0,14283,7.42,7.49,4.6
0.3,1,0,5,64.1,57.0,608,4.25,4.21,2.71
0.41,3,3,4,61.9,58.0,961,4.78,4.75,2.95
0.97,2,4,3,61.6,56.0,3802,6.39,6.36,3.93
1.73,4,3,5,62.9,58.0,16807,7.58,7.65,4.79
0.66,2,2,7,61.2,57.0,2732,5.63,5.58,3.43
1.75,3,2,5,61.4,58.0,17017,7.72,7.76,4.75
0.85,0,4,0,66.9,54.0,1250,5.98,5.75,3.94
1.0,1,2,5,62.5,57.0,5592,6.34,6.42,3.99
0.4,2,6,4,62.6,55.0,631,4.71,4.75,2.96
0.32,2,1,7,60.8,56.0,837,4.43,4.45,2.7
0.4,2,3,5,62.1,58.0,859,4.68,4.72,2.92
1.06,4,2,1,60.6,56.0,9433,6.62,6.69,4.03
0.32,2,5,1,60.8,54.0,673,4.44,4.47,2.71
1.11,3,3,5,61.5,58.0,7055,6.69,6.62,4.09
0.7,3,1,2,61.2,57.0,2777,5.73,5.68,3.49
0.3,2,4,2,62.2,57.0,450,4.27,4.31,2.67
0.9,4,2,5,63.2,58.0,4504,6.11,6.16,3.88
1.0,2,2,3,61.8,57.0,4274,6.45,6.36,3.96
0.51,2,3,5,61.3,55.0,1557,5.16,5.19,3.17
1.23,2,4,0,61.9,61.0,3905,6.85,6.79,4.22
1.54,3,4,0,62.0,60.0,4980,7.32,7.4,4.56
0.83,3,3,2,61.6,59.0,2975,6.02,5.99,3.7
1.05,4,4,2,63.5,57.0,4692,6.47,6.44,4.1
0.81,3,2,2,61.6,58.0,3311,5.96,5.92,3.66
0.77,3,0,5,61.3,60.0,3428,5.92,5.89,3.62
0.41,3,2,2,62.6,55.0,969,4.78,4.74,2.98
1.19,4,4,2,63.3,55.0,5698,6.76,6.69,4.26
1.03,3,0,7,61.7,59.0,8469,6.43,6.48,3.98
1.0,4,3,3,63.3,56.0,3920,6.38,6.29,4.01
0.76,3,0,2,61.1,59.0,2847,5.93,5.88,3.61
0.33,3,2,5,61.9,57.0,854,4.44,4.42,2.74
0.7,2,1,6,61.9,56.0,5338,5.66,5.69,3.51
1.06,3,3,6,61.1,58.0,8319,6.57,6.53,4.0
0.31,4,0,3,61.5,60.0,462,4.31,4.34,2.66
2.2,4,5,3,60.2,60.0,15424,8.42,8.49,5.09
0.72,4,0,3,61.3,59.0,2692,5.74,5.78,3.53
0.42,2,4,4,61.4,56.0,847,4.82,4.85,2.97
1.03,3,2,5,60.5,59.0,5330,6.6,6.52,3.97
1.51,2,2,2,62.8,57.0,12545,7.28,7.33,4.59
0.3,3,3,4,61.9,59.0,776,4.32,4.28,2.66
0.51,2,3,2,61.7,54.0,1237,5.14,5.2,3.19
1.64,3,1,2,59.5,58.0,14107,7.64,7.72,4.57
1.24,2,3,6,62.3,56.0,10724,6.86,6.89,4.28
0.76,4,4,2,61.6,58.0,2663,5.88,5.91,3.63
0.28,2,3,6,61.8,55.0,650,4.19,4.23,2.6
0.57,2,1,7,61.0,57.0,2507,5.37,5.36,3.27
0.91,0,4,2,64.4,60.0,3180,6.1,6.07,3.92
1.65,2,3,4,62.3,55.0,15281,7.56,7.6,4.72
1.39,4,3,5,62.6,56.0,10476,7.08,7.11,4.44
0.32,3,3,7,61.6,60.0,730,4.37,4.4,2.7
1.01,1,2,3,63.9,54.0,4416,6.33,6.44,4.08
